username,followers,post_frequency,likes,comments,shares,platform,verified,engagement_rate,is_fake
user_91,460773,23,64909.152837597445,4437.952556178944,1707.4556675850995,Instagram,0,0.1542073017762792,0
user_92,209261,10,10486.48956484392,740.6003514268838,301.8118835312652,Instagram,0,0.055093408708751596,0
user_93,241181,19,25473.096703862364,897.6335264967172,283.57800026537325,Instagram,0,0.11051578785486607,0
user_94,342097,17,42989.13385674148,940.0406385276359,791.0505313754056,Instagram,0,0.13072381525311394,0
user_95,316139,5,23985.097017850592,1543.6252972198065,509.47999608388807,Instagram,0,0.08236314504428205,0
user_96,172829,29,11979.345985375727,316.0226171190351,461.42524416883055,Instagram,0,0.07381165109248791,0
user_97,272836,4,15936.302317094707,619.8452725245751,166.68892432494323,Instagram,0,0.061292631888549255,0
user_98,439974,10,36360.92863884598,735.546245266937,958.1501193778747,Instagram,0,0.08649289504264068,0
user_99,466625,24,49454.98522311075,3011.816955215276,2322.4592611375833,Instagram,0,0.11741604380276155,0
user_100,203283,17,12519.058673786112,375.921300948289,181.216186859375,Instagram,0,0.06432508454516007,0
user_101,197769,10,17338.31650447672,1028.4559592325434,531.5403447873687,Instagram,0,0.09555750804472203,0
user_102,0,17,,-10.0,4017.113201010448,Instagram,0,0.057065257834807585,0
user_103,224165,28,29560.1772296347,720.0933752461407,1410.0574720873062,Instagram,0,0.14137054436226953,0
user_104,100299,20,6303.2777976029,155.2162032370788,251.31840244568457,Instagram,0,0.06689809871769073,0
user_105,426822,24,33434.800386461204,1351.5284349593508,1298.0266152360769,Instagram,0,0.08454192950845231,0
user_106,12534,5,649.7973026664818,46.77448325495788,27.97996229447195,Instagram,0,0.05780690507546766,0
user_107,488879,2,45575.294218858755,1500.8761153641933,1269.18301926321,Instagram,0,0.09889022304800606,0
user_108,41397,6,5547.700984897824,230.91012289173167,234.3003901401174,Instagram,0,0.14524993352005394,0
user_109,258750,21,23084.412596144462,556.5726762215199,238.198270170512,Instagram,0,0.09228669968130046,0
user_110,354531,2,24090.28655707751,1584.883510380146,1131.8204961124247,Instagram,0,0.07561254322913957,0
user_111,264160,13,33117.70840027851,1473.6843918550705,918.4289125681892,Instagram,0,0.13442543043875596,0
user_112,484005,11,62378.90232603496,4089.244200166785,2004.5589707819636,Instagram,0,0.14147107054055993,0
user_113,56591,11,3812.838292113051,282.97540124101243,77.00137486683265,Instagram,0,0.07373637271334481,0
user_114,221884,16,28198.219301950896,957.7747620814818,1119.5040835352868,Instagram,0,0.13644741462912002,0
user_115,24247,11,3509.263189655143,240.18717391784352,45.85004048347646,Instagram,0,0.15652659727209398,0
user_116,25300,19,1685.935294938649,39.6964143986621,75.70765291501942,Instagram,0,0.07119918427874823,0
user_117,468281,15,59517.77954912409,4400.199632863558,2566.684790280009,Instagram,0,0.14197600152956807,0
user_118,83798,25,10127.591684169114,597.9949215178693,188.80266230413548,Instagram,0,0.1302464171936218,0
user_119,10268,23,999.6656686451489,72.42937993689638,42.35880931695828,Instagram,0,0.10853660478174948,0
user_120,349951,23,19524.482309301202,390.7103504145979,809.3739290106557,Instagram,0,0.05922133838373502,0
user_121,275329,16,15823.003934685219,476.98230518512383,558.3726679002137,Instagram,0,0.06122987011092386,0
user_122,195776,11,26477.033231927442,1148.7209998393637,660.3585777820123,Instagram,0,0.14448202440313837,0
user_123,218851,22,32612.046152485185,1394.8228950412106,680.2856575937042,Instagram,0,0.15849666990381628,0
user_124,433315,16,50960.10838228785,1712.4544608861409,982.0697591181217,Instagram,1,0.12382362162005034,0
user_125,402787,8,38101.970860576635,1634.4494379836235,866.6048852112666,Instagram,0,0.10080520270955003,0
user_126,237584,4,27264.51364939988,756.0701210103101,1258.0483970538683,Instagram,0,0.12323486500548884,0
user_127,39044,8,4272.959192771932,191.28187155841005,55.99982662752769,Instagram,0,0.11577299689985324,0
user_128,314358,4,27777.058295659044,1892.763744403058,1198.7148133596202,Instagram,0,0.09819548684436764,0
user_129,455444,24,25761.103378936674,1255.7044728602823,617.1227654308624,Instagram,0,0.06067470559987138,0
user_130,377896,25,49939.44567734824,1052.7237813909849,1541.3298448713572,Instagram,0,0.13901575910729558,0
user_131,49984,3,4357.772712546841,197.34889490650684,182.06523971842356,Instagram,0,0.09477406464412155,0
user_132,303918,3,40080.26951578012,866.9563084566041,1818.6447094824284,Instagram,1,0.1407151617663947,0
user_133,265712,27,19995.060489719945,1559.1069364869434,475.7076189005642,Instagram,0,0.08290884508455565,0
user_134,121151,29,6070.022251277834,167.81934720817327,172.83623083067985,Instagram,0,0.05291477436683714,0
user_135,456808,18,30100.82793070886,1880.1368309811348,800.0993489696816,Instagram,0,0.07176114277915377,0
user_136,461779,29,44725.11633359801,3504.954379147054,470.9573239360923,Instagram,0,0.10546392979473115,0
user_137,134767,26,19464.446797236185,1353.992526360929,425.05905258074995,Instagram,0,0.15763130719076526,0
user_138,125375,19,7550.002506910002,467.7900202576128,214.175219702177,Instagram,0,0.06565876567792456,0
user_139,180262,19,24411.256236399084,1717.7628464638121,645.5250193050484,Instagram,0,0.1485312717165456,0
user_140,137330,21,14104.121913277502,1112.926946108216,548.3283326383507,Instagram,0,0.11479922225314257,0
user_141,481754,5,63876.76326071635,3658.903786479078,1621.9680149711523,Instagram,0,0.14355383673444658,0
user_142,302648,18,24162.64247902593,1293.9358036077301,714.6115517556026,Instagram,1,0.08647402207974036,0
user_143,165231,28,22140.08099659972,1277.3561789804633,601.8635710318252,Instagram,0,0.14536800447017817,0
user_144,0,10,,-10.0,3779.1440900986004,Instagram,0,0.13893950169510091,0
user_145,62858,29,4588.971440798987,266.6437749789155,204.29594213394827,Instagram,0,0.08049748891011249,0
user_146,130312,22,8227.054299265887,386.59366225083187,257.30575635991255,Instagram,0,0.06807472617929762,0
user_147,13666,21,1869.5830371726313,61.89552090173041,77.73219194233832,Instagram,0,0.147022592566713,0
user_148,301804,6,44161.06749548456,1201.836103077307,965.8673428124271,Instagram,0,0.1535061528057093,0
user_149,135633,1,7206.212672051687,173.6730123801803,228.11110851967655,Instagram,0,0.05609252020490252,0
user_150,289998,5,35706.58568822349,1278.2581695031918,850.1451737965666,Instagram,0,0.13046637918717802,0
user_151,327649,9,46182.92964875417,1051.4658725871025,1226.9897847328498,Instagram,0,0.14790640382260933,0
user_152,0,12,,-10.0,28133.425417220365,Instagram,0,0.14840381678187645,0
user_153,184323,26,26994.480701026165,999.5977061552419,1221.945641576231,Instagram,0,0.15850449509153844,0
user_154,285806,14,36014.24481820788,2501.9848027389835,535.1650385388266,Instagram,0,0.13663602114541223,0
user_155,271536,2,25586.803674186285,625.7112719889683,905.4036391288292,Instagram,0,0.09986859416542955,0
user_156,31535,17,2560.490602026394,85.98406448148819,85.22785595349652,Instagram,0,0.08662446559255997,0
user_157,472819,14,38806.2761791215,2476.413543345605,571.8726303521232,Instagram,0,0.08852132074391941,0
user_158,376713,26,46125.593826848184,2579.7351720848746,852.206011072179,Instagram,0,0.13155249489665935,0
user_159,315400,13,39293.699359456616,937.9200246155698,881.7545347172434,Instagram,0,0.13035311959032791,0
user_160,352279,27,24672.181873019694,1792.0483234580863,411.46396830889,Instagram,0,0.0762909346421066,0
user_161,390622,9,53441.88696512982,3881.789177369829,1055.4334078567165,Instagram,0,0.14945166823772438,0
user_162,298366,26,36249.20261789838,1443.6056531020643,750.504649324964,Instagram,1,0.12884615847759265,0
user_163,78373,25,8329.092819158994,336.69816830973707,195.1252686853982,Instagram,0,0.11306082778704565,0
user_164,473791,15,46030.33358044296,3652.124986931442,1840.0910367818915,Instagram,0,0.10874531091590237,0
user_165,124684,25,13007.443915711514,748.8459643153919,427.63907580902156,Instagram,0,0.11375901443517956,0
user_166,490570,22,32340.61818276588,1677.798647208554,1599.239263891812,Instagram,0,0.07260463561543969,0
user_167,478867,15,33697.93061371816,2368.5982597785105,896.0088709440961,Instagram,0,0.07718748158557756,0
user_168,457551,24,27048.790374984343,1003.9813209938112,1086.1334378793267,Instagram,0,0.06368449666563394,0
user_169,274109,11,17917.355118230444,819.7361185513466,803.7499183873862,Instagram,0,0.07128857919721417,0
user_170,25538,16,2435.542804054971,87.84174938586195,90.50267535362535,Instagram,0,0.10235285569717512,0
user_171,371210,29,38247.7854495866,2575.974993724127,1012.5944235253885,Instagram,0,0.11270266120750011,0
user_172,202664,17,10495.196257722611,570.9487595551591,421.31690451493336,Instagram,0,0.05668230135491603,0
user_173,492234,26,63832.798200082165,3799.9348290860094,1158.3537142181067,Instagram,0,0.13975281419687846,0
user_174,376396,4,29892.16484945917,1050.3638912839765,690.5713812290636,Instagram,0,0.08404207303470869,0
user_175,140182,1,19791.399905275026,657.34201863459,630.700659292243,Instagram,0,0.15037196347035897,0
user_176,473525,8,69490.3271102714,3426.045305428339,2294.3187328961258,Instagram,0,0.15883151079371918,0
user_177,159338,17,10921.964617322876,701.7793132189232,118.89278264072401,Instagram,1,0.07369639830537927,0
user_178,185064,3,17804.95730182562,917.2114333885739,851.1582840642681,Instagram,0,0.10576517863700376,0
user_179,215020,29,10777.48691974849,236.66004015905602,408.09052133690506,Instagram,1,0.053121744401657754,0
user_180,99806,20,10961.965102280894,790.5011801546084,326.9751394672791,Instagram,0,0.12102921088815081,0
user_181,401126,15,44416.940636581225,1060.7304472852115,2102.035685449454,Instagram,1,0.11861536467173878,0
user_182,374133,15,27967.936620975757,2163.3050473082476,770.9032437892254,Instagram,0,0.082596683297312,0
user_183,91982,24,9735.491444954772,209.39598808216337,479.15579871741005,Instagram,0,0.11332699040849673,0
user_184,122626,22,8897.00855073055,548.6520697898297,271.282160131474,Instagram,0,0.07924047739184067,0
user_185,120176,14,7941.536157194057,198.0017452745133,115.71954455960928,Instagram,0,0.06869306223395837,0
user_186,394422,26,45418.46111350828,3390.060950873623,1843.6279402236828,Instagram,0,0.12842120876778068,0
user_187,219126,28,18098.174321396236,866.2871066195289,672.4541182082862,Instagram,0,0.08961472187793348,0
user_188,219969,23,23982.42683727315,677.537768821545,981.3481679685269,Instagram,0,0.11656784716966129,0
user_189,123409,14,11517.104804384304,465.85470409524055,553.4853504490306,Instagram,0,0.10158452672761771,0
user_190,24419,24,3624.6377017371515,108.3385379810506,148.82607307275032,Instagram,0,0.15896647335234662,0
user_191,444852,2,28896.724805195194,873.6900094044664,995.5922703558531,Instagram,1,0.06916009613299595,0
user_192,254618,13,24560.416547821667,1888.364447508399,1087.8387155637379,Instagram,0,0.10814875504046771,0
user_193,246310,26,29075.82716385654,1358.2704836474243,1073.7661560127326,Instagram,1,0.12791954773868985,0
user_194,0,14,,-10.0,6013.396042529251,Instagram,1,0.0979415476371125,0
user_195,249550,27,36801.134803433066,2148.3153247441805,1671.683841172175,Instagram,0,0.16277753544119183,0
user_196,123096,24,15040.9479447294,911.2645811570536,283.9132106300628,Instagram,0,0.13189807740719856,0
user_197,108059,19,12502.251866456156,348.8329095453475,482.4075271875297,Instagram,0,0.12339085409997348,0
user_198,186340,7,23424.042392667536,797.6136324479106,1060.2316135410254,Instagram,0,0.13567611698323748,0
user_199,111687,3,16224.19684366302,1090.3474751350666,636.842895264184,Instagram,0,0.16072942432030826,0
user_200,351083,15,49426.11961458064,3867.394790632531,1872.8059268043173,Instagram,0,0.15713184726123877,0
user_201,412357,23,50484.26168030828,1805.3443862857735,2024.6981603448185,Instagram,0,0.13171670234029947,0
user_202,212428,14,26535.690867100737,963.0897047776547,758.9794008721543,Instagram,0,0.13302276523222242,0
user_203,0,11,,-10.0,15521.393003321571,Instagram,0,0.07062128636692126,0
user_204,203982,15,12295.880025322294,971.7485475632068,223.0160198951365,Instagram,0,0.06613644631771744,0
user_205,450260,28,48218.54610003534,1742.499481701743,727.880971897579,Instagram,0,0.11257701451080412,0
user_206,199286,13,10330.341289533246,458.8563490971667,221.27953848663364,Instagram,0,0.05524962705416861,0
user_207,250002,18,24559.106010066098,1804.819252774507,767.793685698742,Instagram,0,0.1085260075860967,0
user_208,251396,26,17857.904299328387,360.2878972470177,543.2815902458135,Instagram,1,0.07462916588498313,0
user_209,165899,6,14035.330255571125,314.1943122041856,601.0482854078023,Instagram,0,0.09011852303620342,0
user_210,450036,3,57415.806007731866,3229.31185368382,1503.3034797933904,Instagram,0,0.13809655525604414,0
user_211,325767,19,46950.76180412719,3495.146634835898,1379.1212096400425,Instagram,0,0.15908618628836907,0
user_212,475950,15,27244.152472805126,935.3298859642117,287.00917276513684,Instagram,1,0.059809836183495065,0
user_213,338594,25,35018.82054903884,1687.1544727733299,924.1315972062077,Instagram,0,0.11113636573305605,0
user_214,356570,23,49296.99650386947,2318.335114133788,1770.3029289206845,Instagram,0,0.14971992749508914,0
user_215,380989,5,22192.934402792165,1073.6560115537213,235.69635859963256,Instagram,1,0.061687573061021496,0
user_216,416515,28,55167.99682432346,3163.949812312313,1171.5077827794119,Instagram,0,0.14286029175279447,0
user_217,44585,10,3824.507323113698,184.28245415496525,70.05829799075038,Instagram,0,0.09148476113624344,0
user_218,372369,7,30612.25821707117,1434.1257815059816,357.53333381610366,Instagram,0,0.0870209854536582,0
user_219,65044,25,9610.032363145892,465.6762714515034,280.3285226091756,Instagram,0,0.15921587167465978,0
user_220,436773,17,30611.632725642383,1697.4776806165994,528.6301956562055,Instagram,0,0.07518262484612187,0
user_221,443296,7,52893.81011909311,2762.1385296651333,2101.1146556015547,Instagram,0,0.130290061954901,0
user_222,110556,22,14609.32011258588,1040.8871748132647,641.5991965773096,Instagram,0,0.14736248131242496,0
user_223,3693,26,199.85906480663505,4.590724987139615,6.360196423290871,Instagram,0,0.05708366807935703,0
user_224,489219,12,57257.48035506872,4007.9677580659386,2820.9783587039265,Instagram,0,0.13099741929859346,0
user_225,358403,25,52023.986545887215,3674.7390924530687,1457.667511114742,Instagram,0,0.15947520849282798,0
user_226,244307,17,15250.1307411432,565.6956894757196,465.6586003824979,Instagram,0,0.06664354697573716,0
user_227,201235,13,28096.85938458237,1342.2183654492114,1392.725079193156,Instagram,0,0.15321292433833447,0
user_228,26939,20,2949.218783429728,136.58513252768378,56.80766769917318,Instagram,0,0.1166565790733355,0
user_229,443141,25,49481.327101111856,1638.3559373314267,2360.35022897023,Instagram,0,0.12068401088460222,0
user_230,437157,4,48653.13366517237,2131.387275656018,569.8985884557,Instagram,0,0.11747362967831713,0
user_231,153906,10,12294.56359226306,278.63496910566846,342.4709162863667,Instagram,0,0.0839192070332222,0
user_232,19047,3,2733.6288976008805,100.24032474486907,34.990833924028905,Instagram,0,0.1506200481057268,0
user_233,289249,9,41864.46739655652,2888.6872063814567,1639.8056387313445,Instagram,0,0.16039108256785442,0
user_234,76766,13,8638.513754598393,320.261996561106,296.61509598678816,Instagram,0,0.120566277351253,0
user_235,409923,18,52610.449408616456,3634.982221290666,2013.158340828442,Instagram,0,0.14212081286177053,0
user_236,416192,15,46291.28756598509,2402.331172475347,1156.3200709696346,Instagram,0,0.1197763023062194,0
user_237,45262,4,4455.584253409623,324.32982249298544,110.40615802167827,Instagram,0,0.10804472259123077,0
user_238,388261,15,45070.11799509854,2455.725299814011,532.4029899597977,Instagram,0,0.12377819632894456,0
user_239,286920,22,30212.717677768473,658.0358124027321,725.0386832085954,Instagram,1,0.11012056382747736,0
user_240,162152,2,17795.790607749273,1077.0940073000188,839.4547789121121,Instagram,0,0.1215670444642151,0
user_241,129376,15,16609.712043111867,376.8945318008937,418.05086369806725,Instagram,0,0.1345277133209469,0
user_242,461058,8,45225.355872020606,2127.2117497434433,1956.209573695969,Instagram,1,0.10694701576691006,0
user_243,455589,8,24636.16224405636,1866.5736552209253,1076.4283343336053,Instagram,0,0.06053518463705421,0
user_244,138848,17,9219.49999364297,275.7758629333656,229.83887349105535,Instagram,0,0.07004144625826365,0
user_245,93787,12,8802.915501290434,381.97911277983025,310.5628730648923,Instagram,0,0.10124492186694486,0
user_246,128948,19,15793.893524264007,1007.5180308176388,218.19049250420582,Instagram,0,0.13198810410076817,0
user_247,56016,10,6124.109676374296,446.6650831541542,86.63865674404443,Instagram,0,0.11884842574036873,0
user_248,403690,9,46436.22598952546,2798.0881794493703,554.7413905319602,Instagram,0,0.12333487467984541,0
user_249,452269,5,44289.75017482689,1571.8607392934757,1472.2180350837616,Instagram,0,0.104658574762374,0
user_250,22959,6,2561.6321081771953,154.9184703510634,69.27380494775026,Instagram,0,0.12133909941530592,0
user_251,0,20,,-10.0,18207.021627300233,Instagram,0,0.0886820639480969,0
user_252,226928,26,22016.15953954688,1389.3463432847216,679.0428151560036,Instagram,1,0.10613299680069276,0
user_253,382245,2,47561.945142834375,3673.7791795754715,1141.872869472897,Instagram,0,0.13702624544960104,0
user_254,266892,27,36613.11940456942,2317.0102618731253,1358.3077952598226,Instagram,0,0.15095408428016716,0
user_255,229576,24,21434.485694837193,1538.4137016585453,864.6687655887512,Instagram,0,0.10383301460990908,0
user_256,492314,27,26765.224535254183,538.6830808044525,283.31339068937444,Instagram,0,0.05603582471095279,0
user_257,14545,13,962.4027154615245,60.68365599210143,17.60204923685764,Instagram,0,0.07154956484637219,0
user_258,390803,6,20355.409581855096,1420.3038618772623,784.2824247508025,Instagram,0,0.05772728425442784,0
user_259,460415,5,53097.95930021554,1191.174357729248,1352.1292806483007,Instagram,0,0.12085023932450743,0
user_260,166838,25,13886.170746499567,1003.9127067331113,506.83631562684087,Instagram,0,0.09228664793907575,0
user_261,336674,1,35097.54522021823,1242.511141557216,838.0769577926166,Instagram,0,0.11042769361331158,0
user_262,356701,21,35430.28445246281,2122.89499407282,908.0854924568072,Instagram,0,0.10782494284847094,0
user_263,62087,22,3610.523515684152,245.59247701007627,59.02178735279682,Instagram,1,0.06305889767659936,0
user_264,490055,21,44264.77463255394,2645.257212304887,899.8692618718264,Instagram,1,0.09756027610519362,0
user_265,69840,6,5032.3988964575055,128.51281107650632,172.1909273799183,Instagram,0,0.07636172157665994,0
user_266,0,6,,-10.0,14989.11419847234,Instagram,0,0.09947241521372613,0
user_267,448600,23,31562.52165615301,1672.0251971526855,1293.1830245157767,Instagram,0,0.07696774382037778,0
user_268,314149,16,42110.17829794924,3116.9649134015845,1857.201961643598,Instagram,0,0.14987902292540936,0
user_269,440792,4,29717.902921700155,1315.1474809936587,941.0428561950924,Instagram,1,0.07253782568397092,0
user_270,40353,11,5894.687759415398,231.45412395503007,237.7368345880705,Instagram,0,0.15770521938786455,0
user_271,194075,24,17775.472208496754,1155.2465295955624,395.9696278830598,Instagram,0,0.09958360616243914,0
user_272,215283,23,28982.3725201737,1297.2660522294632,770.8977391967094,Instagram,1,0.1442312505474184,0
